ARAKEN,DE CARVALHO Pindaro (BRA),SPORTS
BENVENUTTO,DE CARVALHO Pindaro (BRA),SPORTS
DOCA,DE CARVALHO Pindaro (BRA),SPORTS
PAMPLONA,DE CARVALHO Pindaro (BRA),SPORTS
FORTES,DE CARVALHO Pindaro (BRA),SPORTS
MANOELZINHO,DE CARVALHO Pindaro (BRA),SPORTS
IVAN MARIZ,DE CARVALHO Pindaro (BRA),SPORTS
Pedro BENITEZ,DURAND LAGUNA Jose (ARG),SPORTS
Arnold BADJOU,GOETINCK Hector (BEL),SPORTS
Santiago BENITEZ,DURAND LAGUNA Jose (ARG),SPORTS
Fernand ADAMS,GOETINCK Hector (BEL),SPORTS
Delfin BENITEZ CACERES,DURAND LAGUNA Jose (ARG),SPORTS
Louis VERSYP,GOETINCK Hector (BEL),SPORTS
Eusebio DIAZ,DURAND LAGUNA Jose (ARG),SPORTS
Pierre BRAINE,GOETINCK Hector (BEL),SPORTS
Salvador FLORES,DURAND LAGUNA Jose (ARG),SPORTS
Henri DE DEKEN,GOETINCK Hector (BEL),SPORTS
Tranquilino GARCETE,DURAND LAGUNA Jose (ARG),SPORTS
Gerard DELBEKE,GOETINCK Hector (BEL),SPORTS
Aurelio GONZALEZ,DURAND LAGUNA Jose (ARG),SPORTS
Jan DIDDENS,GOETINCK Hector (BEL),SPORTS
Lino NESSI,DURAND LAGUNA Jose (ARG),SPORTS
Auguste HELLEMANS,GOETINCK Hector (BEL),SPORTS
Quiterio OLMEDO,DURAND LAGUNA Jose (ARG),SPORTS
Nikolaas HOYDONCKX,GOETINCK Hector (BEL),SPORTS
Luis VARGAS PENA,DURAND LAGUNA Jose (ARG),SPORTS
Jacques MOESCHAL,GOETINCK Hector (BEL),SPORTS
Gerardo ROMERO,DURAND LAGUNA Jose (ARG),SPORTS
Theodore NOUWENS,GOETINCK Hector (BEL),SPORTS
Eustaquio CHAMORRO,DURAND LAGUNA Jose (ARG),SPORTS
Andre SAEYS,GOETINCK Hector (BEL),SPORTS
Diego FLORENTIN,DURAND LAGUNA Jose (ARG),SPORTS
Alexis CHANTRAINE,GOETINCK Hector (BEL),SPORTS
Bernabe RIVERA,DURAND LAGUNA Jose (ARG),SPORTS
Jean DE BIE,GOETINCK Hector (BEL),SPORTS
Jacinto VILLALBA,DURAND LAGUNA Jose (ARG),SPORTS
Bernard VOORHOOF,GOETINCK Hector (BEL),SPORTS
Amadeo ORTEGA,DURAND LAGUNA Jose (ARG),SPORTS
Jean DE CLERQ,GOETINCK Hector (BEL),SPORTS
Cayetano CARRERAS SAGUEIR,DURAND LAGUNA Jose (ARG),SPORTS
Jose Leon MIRACCA,DURAND LAGUNA Jose (ARG),SPORTS
Diogenes DOMINGUEZ,DURAND LAGUNA Jose (ARG),SPORTS
Romildo ETCHEVERRY,DURAND LAGUNA Jose (ARG),SPORTS
Modesto DENIS,DURAND LAGUNA Jose (ARG),SPORTS
Francisco AGUIRRE,DURAND LAGUNA Jose (ARG),SPORTS
Enrique BALLESTRERO,SUPPICI Alberto (URU),SPORTS
Ion LAPUSNEANU,LUCHIDE Octav (ROU),SPORTS
Jose ANDRADE,SUPPICI Alberto (URU),SPORTS
Ladislau RAFFINSKY,LUCHIDE Octav (ROU),SPORTS
Juan ANSELMO,SUPPICI Alberto (URU),SPORTS
Corneliu ROBE,LUCHIDE Octav (ROU),SPORTS
Pedro CEA,SUPPICI Alberto (URU),SPORTS
Rudolf BUERGER,LUCHIDE Octav (ROU),SPORTS
Pablo DORADO,SUPPICI Alberto (URU),SPORTS
Adalbert DESU,LUCHIDE Octav (ROU),SPORTS
Lorenzo FERNANDEZ,SUPPICI Alberto (URU),SPORTS
Alfred EISENBEISSER,LUCHIDE Octav (ROU),SPORTS
Alvaro GESTIDO,SUPPICI Alberto (URU),SPORTS
Nicolae KOVACS,LUCHIDE Octav (ROU),SPORTS
Victoriano IRIARTE,SUPPICI Alberto (URU),SPORTS
Emerich VOGL,LUCHIDE Octav (ROU),SPORTS
Ernesto MASCHERONI,SUPPICI Alberto (URU),SPORTS
Rudolf WETZER,LUCHIDE Octav (ROU),SPORTS
Hector SCARONE,SUPPICI Alberto (URU),SPORTS
Stefan BARBU,LUCHIDE Octav (ROU),SPORTS
Jose NASAZZI,SUPPICI Alberto (URU),SPORTS
Iosif CZAKO,LUCHIDE Octav (ROU),SPORTS
Domingo TEJERA,SUPPICI Alberto (URU),SPORTS
Ilile SUBASEANU,LUCHIDE Octav (ROU),SPORTS
Santos URDINARAN,SUPPICI Alberto (URU),SPORTS
Samuel ZAUBER,LUCHIDE Octav (ROU),SPORTS
Juan Carlos CALVO,SUPPICI Alberto (URU),SPORTS
Constantin STANCIU,LUCHIDE Octav (ROU),SPORTS
Miguel CAPPUCCINI,SUPPICI Alberto (URU),SPORTS
Adalbert STEINER,LUCHIDE Octav (ROU),SPORTS
Conduelo PIRIZ,SUPPICI Alberto (URU),SPORTS
Angel MELOGNO,SUPPICI Alberto (URU),SPORTS
Emilio RECOBA,SUPPICI Alberto (URU),SPORTS
Carlos RIOLFO,SUPPICI Alberto (URU),SPORTS
Zoilo SALDOMBIDE,SUPPICI Alberto (URU),SPORTS
Pedro PETRONE,SUPPICI Alberto (URU),SPORTS
Hector CASTRO,SUPPICI Alberto (URU),SPORTS
Angel BOSSIO,OLAZAR Francisco (ARG),SPORTS
Roberto CORTES,ORTH Gyorgy (HUN),SPORTS
Francisco VARALLO,OLAZAR Francisco (ARG),SPORTS
Victor MORALES,ORTH Gyorgy (HUN),SPORTS
Jose DELLA TORRE,OLAZAR Francisco (ARG),SPORTS
Guillermo SAAVEDRA,ORTH Gyorgy (HUN),SPORTS
Juan EVARISTO,OLAZAR Francisco (ARG),SPORTS
Guillermo SUBIABRE,ORTH Gyorgy (HUN),SPORTS
Mario EVARISTO,OLAZAR Francisco (ARG),SPORTS
Arturo TORRES,ORTH Gyorgy (HUN),SPORTS
Manuel FERREIRA,OLAZAR Francisco (ARG),SPORTS
Casimiro TORRES,ORTH Gyorgy (HUN),SPORTS
Rodolfo ORLANDINI,OLAZAR Francisco (ARG),SPORTS
Carlos VIDAL,ORTH Gyorgy (HUN),SPORTS
Fernando PATERNOSTER,OLAZAR Francisco (ARG),SPORTS
Eberardo VILLALOBOS,ORTH Gyorgy (HUN),SPORTS
Luis MONTI,OLAZAR Francisco (ARG),SPORTS
Juan AGUILERA,ORTH Gyorgy (HUN),SPORTS
Carlos PEUCELLE,OLAZAR Francisco (ARG),SPORTS
Guillermo ARELLANO,ORTH Gyorgy (HUN),SPORTS
Guillermo STABILE,OLAZAR Francisco (ARG),SPORTS
Ernesto CHAPARRO,ORTH Gyorgy (HUN),SPORTS
Edmundo PIAGGIO,OLAZAR Francisco (ARG),SPORTS
Humberto ELGUETA,ORTH Gyorgy (HUN),SPORTS
Natalio PERINETTI,OLAZAR Francisco (ARG),SPORTS
Guillermo RIVEROS,ORTH Gyorgy (HUN),SPORTS
Alejandro SCOPELLI,OLAZAR Francisco (ARG),SPORTS
Arturo CODDOU,ORTH Gyorgy (HUN),SPORTS
Carlos SPADARO,OLAZAR Francisco (ARG),SPORTS
Horacio MUNOZ,ORTH Gyorgy (HUN),SPORTS
Pedro SUAREZ,OLAZAR Francisco (ARG),SPORTS
Cesar ESPINOZA,ORTH Gyorgy (HUN),SPORTS
Adolfo ZUMELZU,OLAZAR Francisco (ARG),SPORTS
Carlos SCHNEBERGER,ORTH Gyorgy (HUN),SPORTS
Roberto CERRO,OLAZAR Francisco (ARG),SPORTS
Tomas OJEDA,ORTH Gyorgy (HUN),SPORTS
Ramon MUTTIS,OLAZAR Francisco (ARG),SPORTS
Ulises POIRIER,ORTH Gyorgy (HUN),SPORTS
Atilio DEMARIA,OLAZAR Francisco (ARG),SPORTS
Juan BOTASSO,OLAZAR Francisco (ARG),SPORTS
Alberto CHIVIDINI,OLAZAR Francisco (ARG),SPORTS
Juan BOTASSO,OLAZAR Francisco (ARG),SPORTS
Jimmy DOUGLAS,MILLAR Bob (USA),SPORTS
Rodolfo ORLANDINI,OLAZAR Francisco (ARG),SPORTS
Tom FLORIE,MILLAR Bob (USA),SPORTS
Fernando PATERNOSTER,OLAZAR Francisco (ARG),SPORTS
Jimmy GALLAGHER,MILLAR Bob (USA),SPORTS
Alejandro SCOPELLI,OLAZAR Francisco (ARG),SPORTS
Billy GONSALVES,MILLAR Bob (USA),SPORTS
Guillermo STABILE,OLAZAR Francisco (ARG),SPORTS
Bart McGHEE,MILLAR Bob (USA),SPORTS
Luis MONTI,OLAZAR Francisco (ARG),SPORTS
George MOORHOUSE,MILLAR Bob (USA),SPORTS
Carlos PEUCELLE,OLAZAR Francisco (ARG),SPORTS
Bert PATENAUDE,MILLAR Bob (USA),SPORTS
Jose DELLA TORRE,OLAZAR Francisco (ARG),SPORTS
Ralph TRACY,MILLAR Bob (USA),SPORTS
Juan EVARISTO,OLAZAR Francisco (ARG),SPORTS
Alexander WOOD,MILLAR Bob (USA),SPORTS
Mario EVARISTO,OLAZAR Francisco (ARG),SPORTS
Andrew AULD,MILLAR Bob (USA),SPORTS
Manuel FERREIRA,OLAZAR Francisco (ARG),SPORTS
Jim BROWN,MILLAR Bob (USA),SPORTS
Roberto CERRO,OLAZAR Francisco (ARG),SPORTS
Frank VAUGHN,MILLAR Bob (USA),SPORTS
Ramon MUTTIS,OLAZAR Francisco (ARG),SPORTS
Mike BOOKIE,MILLAR Bob (USA),SPORTS
Atilio DEMARIA,OLAZAR Francisco (ARG),SPORTS
Jim GENTLE,MILLAR Bob (USA),SPORTS
Francisco VARALLO,OLAZAR Francisco (ARG),SPORTS
Phil SLONE,MILLAR Bob (USA),SPORTS
Angel BOSSIO,OLAZAR Francisco (ARG),SPORTS
Arnie OLIVER,MILLAR Bob (USA),SPORTS
Edmundo PIAGGIO,OLAZAR Francisco (ARG),SPORTS
Carlos SPADARO,OLAZAR Francisco (ARG),SPORTS
Pedro SUAREZ,OLAZAR Francisco (ARG),SPORTS
Adolfo ZUMELZU,OLAZAR Francisco (ARG),SPORTS
Natalio PERINETTI,OLAZAR Francisco (ARG),SPORTS
Alberto CHIVIDINI,OLAZAR Francisco (ARG),SPORTS
Enrique BALLESTRERO,SUPPICI Alberto (URU),SPORTS
Milovan JAKSIC,SIMONOVIC Bosko (YUG),SPORTS
Jose ANDRADE,SUPPICI Alberto (URU),SPORTS
Blagoje MARJANOVIC,SIMONOVIC Bosko (YUG),SPORTS
Juan ANSELMO,SUPPICI Alberto (URU),SPORTS
Dragan MIHAJLOVIC,SIMONOVIC Bosko (YUG),SPORTS
Pedro CEA,SUPPICI Alberto (URU),SPORTS
Milorad ARSENIJEVIC,SIMONOVIC Bosko (YUG),SPORTS
Pablo DORADO,SUPPICI Alberto (URU),SPORTS
Ivica BEK,SIMONOVIC Bosko (YUG),SPORTS
Lorenzo FERNANDEZ,SUPPICI Alberto (URU),SPORTS
Momcilo DJOKIC,SIMONOVIC Bosko (YUG),SPORTS
Alvaro GESTIDO,SUPPICI Alberto (URU),SPORTS
Milutin IVKOVIC,SIMONOVIC Bosko (YUG),SPORTS
Victoriano IRIARTE,SUPPICI Alberto (URU),SPORTS
Djordje VUJADINOVIC,SIMONOVIC Bosko (YUG),SPORTS
Ernesto MASCHERONI,SUPPICI Alberto (URU),SPORTS
Aleksandar TIRNANIC,SIMONOVIC Bosko (YUG),SPORTS
Hector SCARONE,SUPPICI Alberto (URU),SPORTS
Branislav SEKULIC,SIMONOVIC Bosko (YUG),SPORTS
Jose NASAZZI,SUPPICI Alberto (URU),SPORTS
Ljubisa STEFANOVIC,SIMONOVIC Bosko (YUG),SPORTS
Domingo TEJERA,SUPPICI Alberto (URU),SPORTS
Dragan TOSIC,SIMONOVIC Bosko (YUG),SPORTS
Santos URDINARAN,SUPPICI Alberto (URU),SPORTS
Milan STOJANOVIC,SIMONOVIC Bosko (YUG),SPORTS
Juan Carlos CALVO,SUPPICI Alberto (URU),SPORTS
Teofilo SPASOJEVIC,SIMONOVIC Bosko (YUG),SPORTS
Miguel CAPPUCCINI,SUPPICI Alberto (URU),SPORTS
Branislav HRNJICEK,SIMONOVIC Bosko (YUG),SPORTS
Conduelo PIRIZ,SUPPICI Alberto (URU),SPORTS
Vlastimir PETKOVIC,SIMONOVIC Bosko (YUG),SPORTS
Angel MELOGNO,SUPPICI Alberto (URU),SPORTS
Dragutin NAJDANOVIC,SIMONOVIC Bosko (YUG),SPORTS
Emilio RECOBA,SUPPICI Alberto (URU),SPORTS
Carlos RIOLFO,SUPPICI Alberto (URU),SPORTS
Zoilo SALDOMBIDE,SUPPICI Alberto (URU),SPORTS
Pedro PETRONE,SUPPICI Alberto (URU),SPORTS
Hector CASTRO,SUPPICI Alberto (URU),SPORTS
Enrique BALLESTRERO,SUPPICI Alberto (URU),SPORTS
Juan BOTASSO,OLAZAR Francisco (ARG),SPORTS
Hector CASTRO,SUPPICI Alberto (URU),SPORTS
Francisco VARALLO,OLAZAR Francisco (ARG),SPORTS
Pedro CEA,SUPPICI Alberto (URU),SPORTS
Jose DELLA TORRE,OLAZAR Francisco (ARG),SPORTS
Pablo DORADO,SUPPICI Alberto (URU),SPORTS
Juan EVARISTO,OLAZAR Francisco (ARG),SPORTS
Lorenzo FERNANDEZ,SUPPICI Alberto (URU),SPORTS
Mario EVARISTO,OLAZAR Francisco (ARG),SPORTS
Alvaro GESTIDO,SUPPICI Alberto (URU),SPORTS
Manuel FERREIRA,OLAZAR Francisco (ARG),SPORTS
Victoriano IRIARTE,SUPPICI Alberto (URU),SPORTS
Fernando PATERNOSTER,OLAZAR Francisco (ARG),SPORTS
Ernesto MASCHERONI,SUPPICI Alberto (URU),SPORTS
Pedro SUAREZ,OLAZAR Francisco (ARG),SPORTS
Hector SCARONE,SUPPICI Alberto (URU),SPORTS
Guillermo STABILE,OLAZAR Francisco (ARG),SPORTS
Jose ANDRADE,SUPPICI Alberto (URU),SPORTS
Luis MONTI,OLAZAR Francisco (ARG),SPORTS
Jose NASAZZI,SUPPICI Alberto (URU),SPORTS
Carlos PEUCELLE,OLAZAR Francisco (ARG),SPORTS
Juan ANSELMO,SUPPICI Alberto (URU),SPORTS
Atilio DEMARIA,OLAZAR Francisco (ARG),SPORTS
Domingo TEJERA,SUPPICI Alberto (URU),SPORTS
Edmundo PIAGGIO,OLAZAR Francisco (ARG),SPORTS
Santos URDINARAN,SUPPICI Alberto (URU),SPORTS
Adolfo ZUMELZU,OLAZAR Francisco (ARG),SPORTS
Juan Carlos CALVO,SUPPICI Alberto (URU),SPORTS
Natalio PERINETTI,OLAZAR Francisco (ARG),SPORTS
Miguel CAPPUCCINI,SUPPICI Alberto (URU),SPORTS
Alejandro SCOPELLI,OLAZAR Francisco (ARG),SPORTS
Conduelo PIRIZ,SUPPICI Alberto (URU),SPORTS
Carlos SPADARO,OLAZAR Francisco (ARG),SPORTS
Angel MELOGNO,SUPPICI Alberto (URU),SPORTS
Roberto CERRO,OLAZAR Francisco (ARG),SPORTS
Emilio RECOBA,SUPPICI Alberto (URU),SPORTS
Ramon MUTTIS,OLAZAR Francisco (ARG),SPORTS
Carlos RIOLFO,SUPPICI Alberto (URU),SPORTS
Rodolfo ORLANDINI,OLAZAR Francisco (ARG),SPORTS
Zoilo SALDOMBIDE,SUPPICI Alberto (URU),SPORTS
Angel BOSSIO,OLAZAR Francisco (ARG),SPORTS
Pedro PETRONE,SUPPICI Alberto (URU),SPORTS
Alberto CHIVIDINI,OLAZAR Francisco (ARG),SPORTS
Peter PLATZER,MEISL Hugo (AUT),SPORTS
Alex THEPOT,KIMPTON George (ENG),SPORTS
Josef SMISTIK,MEISL Hugo (AUT),SPORTS
Fritz KELLER,KIMPTON George (ENG),SPORTS
Toni SCHALL,MEISL Hugo (AUT),SPORTS
Noel LIETAER,KIMPTON George (ENG),SPORTS
Karl SESTA,MEISL Hugo (AUT),SPORTS
Jacques MAIRESSE,KIMPTON George (ENG),SPORTS
Matthias SINDELAR,MEISL Hugo (AUT),SPORTS
Etienne MATTLER,KIMPTON George (ENG),SPORTS
Franz CISAR,MEISL Hugo (AUT),SPORTS
Jean NICOLAS,KIMPTON George (ENG),SPORTS
Hans URBANEK,MEISL Hugo (AUT),SPORTS
Roger RIO,KIMPTON George (ENG),SPORTS
Rudi VIERTL,MEISL Hugo (AUT),SPORTS
Joseph ALCAZAR,KIMPTON George (ENG),SPORTS
Franz WAGNER,MEISL Hugo (AUT),SPORTS
Alfred ASTON,KIMPTON George (ENG),SPORTS
Karl ZISCHEK,MEISL Hugo (AUT),SPORTS
Edmond DELFOUR,KIMPTON George (ENG),SPORTS
Josef BICAN,MEISL Hugo (AUT),SPORTS
Georges VERRIEST,KIMPTON George (ENG),SPORTS
Friederich FRANZL,MEISL Hugo (AUT),SPORTS
Joseph GONZALEZ,KIMPTON George (ENG),SPORTS
Willi SCHMAUS,MEISL Hugo (AUT),SPORTS
Louis GABRILLARGUES,KIMPTON George (ENG),SPORTS
Anton JANDA,MEISL Hugo (AUT),SPORTS
Georges BEAUCOURT,KIMPTON George (ENG),SPORTS
Mathias KABUREK,MEISL Hugo (AUT),SPORTS
Roger COURTOIS,KIMPTON George (ENG),SPORTS
Josef HASSMANN,MEISL Hugo (AUT),SPORTS
Robert DEFOSSE,KIMPTON George (ENG),SPORTS
Johann WALZHOFER,MEISL Hugo (AUT),SPORTS
Pierre KORB,KIMPTON George (ENG),SPORTS
Leopold HOFMANN,MEISL Hugo (AUT),SPORTS
Rene LLENSE,KIMPTON George (ENG),SPORTS
Johann HORVATH,MEISL Hugo (AUT),SPORTS
Jules VANDOOREN,KIMPTON George (ENG),SPORTS
Rudolf RAFTL,MEISL Hugo (AUT),SPORTS
Celestin DELMER,KIMPTON George (ENG),SPORTS
Georg BRAUN,MEISL Hugo (AUT),SPORTS
Lucien LAURENT,KIMPTON George (ENG),SPORTS
Josef STROH,MEISL Hugo (AUT),SPORTS
Emile VEINANTE,KIMPTON George (ENG),SPORTS
Antal SZABO,NADAS Odon (HUN),SPORTS
Kamel MASOUD,McREA James (SCO),SPORTS
Gabor SZABO,NADAS Odon (HUN),SPORTS
Ali Mohammed EL KAF,McREA James (SCO),SPORTS
Imre MARKOS,NADAS Odon (HUN),SPORTS
Mahmoud MOUKHTAR,McREA James (SCO),SPORTS
Istvan PALOTAS,NADAS Odon (HUN),SPORTS
Mohamed Hassan HELMI,McREA James (SCO),SPORTS
Laszlo STERNBERG,NADAS Odon (HUN),SPORTS
Abdel SHARLI,McREA James (SCO),SPORTS
Gyula FUTO,NADAS Odon (HUN),SPORTS
Mostafa KAMEL TAHA,McREA James (SCO),SPORTS
Gyula LAZAR,NADAS Odon (HUN),SPORTS
Hassan EL FAR,McREA James (SCO),SPORTS
Gyorgy SZUCS,NADAS Odon (HUN),SPORTS
Abdel Rahman FAWZI,McREA James (SCO),SPORTS
Pal TELEKI,NADAS Odon (HUN),SPORTS
Mohamed LATIF,McREA James (SCO),SPORTS
Geza TOLDI,NADAS Odon (HUN),SPORTS
Ismail RAFA AT,McREA James (SCO),SPORTS
Jeno VINCZE,NADAS Odon (HUN),SPORTS
Hassan RAGHAB,McREA James (SCO),SPORTS
Janos DUDAS,NADAS Odon (HUN),SPORTS
Aziz FAHMY,McREA James (SCO),SPORTS
Sandor BIRO,NADAS Odon (HUN),SPORTS
Mostafa MANSOUR,McREA James (SCO),SPORTS
Jozsef VAGO,NADAS Odon (HUN),SPORTS
Hafez KASSEB,McREA James (SCO),SPORTS
Istvan TAMASSY,NADAS Odon (HUN),SPORTS
Mahmoud NEGRO,McREA James (SCO),SPORTS
Gyula POLGAR,NADAS Odon (HUN),SPORTS
Ibrahim HALIM,McREA James (SCO),SPORTS
Rezso SOMLAI,NADAS Odon (HUN),SPORTS
Hany KAMEL,McREA James (SCO),SPORTS
Jozsef HADA,NADAS Odon (HUN),SPORTS
Tibor KEMENY,NADAS Odon (HUN),SPORTS
Gyorgy SAROSI,NADAS Odon (HUN),SPORTS
Istvan AVAR,NADAS Odon (HUN),SPORTS
Antal SZALAY,NADAS Odon (HUN),SPORTS
Frank SECHEHAYE,MUELLER Henry (SUI),SPORTS
Gejus VAN DER MEULEN,GLENDENNING Bob (ENG),SPORTS
Willy VON KAENEL,MUELLER Henry (SUI),SPORTS
Henk PELLIKAAN,GLENDENNING Bob (ENG),SPORTS
Walter WEILER,MUELLER Henry (SUI),SPORTS
Kick SMIT,GLENDENNING Bob (ENG),SPORTS
Severino MINELLI,MUELLER Henry (SUI),SPORTS
Puck VAN HEEL,GLENDENNING Bob (ENG),SPORTS
Giuseppe BOSSI,MUELLER Henry (SUI),SPORTS
Willem ANDERIESEN,GLENDENNING Bob (ENG),SPORTS
Albert GUINCHARD,MUELLER Henry (SUI),SPORTS
Beb BAKHUYS,GLENDENNING Bob (ENG),SPORTS
Ernst HUFSCHMID,MUELLER Henry (SUI),SPORTS
Joop VAN NELLEN,GLENDENNING Bob (ENG),SPORTS
Fernand JACCARD,MUELLER Henry (SUI),SPORTS
Sjef VAN RUN,GLENDENNING Bob (ENG),SPORTS
Leopold KIELHOLZ,MUELLER Henry (SUI),SPORTS
Leen VENTE,GLENDENNING Bob (ENG),SPORTS
Raymond PASELLO,MUELLER Henry (SUI),SPORTS
Mauk WEBER,GLENDENNING Bob (ENG),SPORTS
Andre ABEGGLEN,MUELLER Henry (SUI),SPORTS
Frank WELS,GLENDENNING Bob (ENG),SPORTS
Alfred JAECK,MUELLER Henry (SUI),SPORTS
Alex GRAAFLAND,GLENDENNING Bob (ENG),SPORTS
Willy JAEGGI,MUELLER Henry (SUI),SPORTS
Wim LANGENDAAL,GLENDENNING Bob (ENG),SPORTS
Erwin HOCHSTRASSER,MUELLER Henry (SUI),SPORTS
Jaap MOL,GLENDENNING Bob (ENG),SPORTS
Willy HUBER,MUELLER Henry (SUI),SPORTS
Kees MIJNDERS,GLENDENNING Bob (ENG),SPORTS
Edmond LOICHOT,MUELLER Henry (SUI),SPORTS
Jan VAN DIEPENBEEK,GLENDENNING Bob (ENG),SPORTS
Renato BIZZOZERO,MUELLER Henry (SUI),SPORTS
Leo HALLE,GLENDENNING Bob (ENG),SPORTS
Max WEILER,MUELLER Henry (SUI),SPORTS
Toon OPRINSEN,GLENDENNING Bob (ENG),SPORTS
Arnaldo ORTELLI,MUELLER Henry (SUI),SPORTS
Arie SCHOEMAKER,GLENDENNING Bob (ENG),SPORTS
Ernst FRICK,MUELLER Henry (SUI),SPORTS
Manus VRAUWDEUNT,GLENDENNING Bob (ENG),SPORTS
Albert BUCHE,MUELLER Henry (SUI),SPORTS
Bas PAAUWE,GLENDENNING Bob (ENG),SPORTS
Louis GOBET,MUELLER Henry (SUI),SPORTS
Adriaan VAN MALE,GLENDENNING Bob (ENG),SPORTS
Otto BUEHLER,MUELLER Henry (SUI),SPORTS
Anders RYDBERG,NAGY Joszef (HUN),SPORTS
Hector FRESCHI,PASCUCCI Felipe (ITA),SPORTS
Sven ANDERSSON,NAGY Joszef (HUN),SPORTS
Alberto GALATEO,PASCUCCI Felipe (ITA),SPORTS
Nils ROSEN,NAGY Joszef (HUN),SPORTS
Roberto IRANETA,PASCUCCI Felipe (ITA),SPORTS
Nils AXELSSON,NAGY Joszef (HUN),SPORTS
Arcadio LOPEZ,PASCUCCI Felipe (ITA),SPORTS
Ernst ANDERSSON,NAGY Joszef (HUN),SPORTS
Jose NEHIN,PASCUCCI Felipe (ITA),SPORTS
Rune CARLSSON,NAGY Joszef (HUN),SPORTS
Juan PEDEVILLA,PASCUCCI Felipe (ITA),SPORTS
Gosta DUNKER,NAGY Joszef (HUN),SPORTS
Francisco RUA,PASCUCCI Felipe (ITA),SPORTS
Ragnar GUSTAVSSON,NAGY Joszef (HUN),SPORTS
Costantino URBIETA SOSA,PASCUCCI Felipe (ITA),SPORTS
Sven JONASSON,NAGY Joszef (HUN),SPORTS
Federico WILDE,PASCUCCI Felipe (ITA),SPORTS
Tore KELLER,NAGY Joszef (HUN),SPORTS
Ernesto BELIS,PASCUCCI Felipe (ITA),SPORTS
Knut KROON,NAGY Joszef (HUN),SPORTS
Alfredo DE VINCENZI,PASCUCCI Felipe (ITA),SPORTS
Eivar WIDLUND,NAGY Joszef (HUN),SPORTS
Angel GRIPPA,PASCUCCI Felipe (ITA),SPORTS
Arvid THOERN,NAGY Joszef (HUN),SPORTS
Enrique CHIMENTO,PASCUCCI Felipe (ITA),SPORTS
Gunnar JANSSON,NAGY Joszef (HUN),SPORTS
Ernesto ALBARRACIN,PASCUCCI Felipe (ITA),SPORTS
Erik GRANATH,NAGY Joszef (HUN),SPORTS
Luca IZZETA,PASCUCCI Felipe (ITA),SPORTS
Karl JOHNSSON,NAGY Joszef (HUN),SPORTS
Alfonso LORENZO,PASCUCCI Felipe (ITA),SPORTS
Gunnar OLSSON,NAGY Joszef (HUN),SPORTS
Vincente PEREZ,PASCUCCI Felipe (ITA),SPORTS
Otto ANDERSSON,NAGY Joszef (HUN),SPORTS
Ramon ASTUDILLO,PASCUCCI Felipe (ITA),SPORTS
Willibald KRESS,NERZ Otto (GER),SPORTS
Andre VAN DE WEYER,GOETINCK Hector (BEL),SPORTS
Ernest LEHNER,NERZ Otto (GER),SPORTS
Frans PEERAER,GOETINCK Hector (BEL),SPORTS
Hans SCHWARTZ,NERZ Otto (GER),SPORTS
Philibert SMELLINCKX,GOETINCK Hector (BEL),SPORTS
Otto SIFFLING,NERZ Otto (GER),SPORTS
Bernard VOORHOOF,GOETINCK Hector (BEL),SPORTS
Fritz SZEPAN,NERZ Otto (GER),SPORTS
Felix WELKENHUYSEN,GOETINCK Hector (BEL),SPORTS
Paul ZIELINSKI,NERZ Otto (GER),SPORTS
Albert HEREMANS,GOETINCK Hector (BEL),SPORTS
Edmund CONEN,NERZ Otto (GER),SPORTS
Jean CAPELLE,GOETINCK Hector (BEL),SPORTS
Sigmund HARINGER,NERZ Otto (GER),SPORTS
Jean CLAESSENS,GOETINCK Hector (BEL),SPORTS
Karl HOHMANN,NERZ Otto (GER),SPORTS
Francois DE VRIES,GOETINCK Hector (BEL),SPORTS
Paul JANES,NERZ Otto (GER),SPORTS
Laurent GRIMMONPREZ,GOETINCK Hector (BEL),SPORTS
Stanislaus KOBIERSKI,NERZ Otto (GER),SPORTS
Costant JOACIM,GOETINCK Hector (BEL),SPORTS
Hans JAKOB,NERZ Otto (GER),SPORTS
Rene LEDENT,GOETINCK Hector (BEL),SPORTS
Mathias HEIDEMANN,NERZ Otto (GER),SPORTS
Jules PAPPAERT,GOETINCK Hector (BEL),SPORTS
Rudolf GRAMLICH,NERZ Otto (GER),SPORTS
Arnold BADJOU,GOETINCK Hector (BEL),SPORTS
Ernst ALBRECHT,NERZ Otto (GER),SPORTS
Desire BOURGEOIS,GOETINCK Hector (BEL),SPORTS
Jakob BENDER,NERZ Otto (GER),SPORTS
Jean BRICHAUT,GOETINCK Hector (BEL),SPORTS
Fritz BUCHLOH,NERZ Otto (GER),SPORTS
Auguste HELLEMANS,GOETINCK Hector (BEL),SPORTS
Willy BUSCH,NERZ Otto (GER),SPORTS
Charles SIMONS,GOETINCK Hector (BEL),SPORTS
Franz DIENERT,NERZ Otto (GER),SPORTS
Georges PUTMANS,GOETINCK Hector (BEL),SPORTS
Josef STREB,NERZ Otto (GER),SPORTS
Robert LAMOOT,GOETINCK Hector (BEL),SPORTS
Reinhold MUENZENBERG,NERZ Otto (GER),SPORTS
Jos VAN INGELGEM,GOETINCK Hector (BEL),SPORTS
Rudolf NOACK,NERZ Otto (GER),SPORTS
Louis VERSYP,GOETINCK Hector (BEL),SPORTS
Ricardo ZAMORA,GARCIA Amadeo (ESP),SPORTS
PEDROSA,LUIZ VINHAES (BRA),SPORTS
